expr_str,reward,MSE,complexity
x0*x1 - 2.67*x2 + 0.32,0.1694084935710926,21.285225,5
x0*x1 - 2.67*x2 - 0.53*sin(1.3*x2) + 0.19,0.15992099573623864,21.147385,11
x0*x1 - 2.67*x2 + 0.53*sin(1.3*x2 + 3.26) + 0.19,0.15832231945101,21.147211,12
x0*x1 - 2.67*x2 + 0.49*tanh(217.89*sin(1.28*x2 + 3.86)) + 0.21,0.15389677754268488,21.054703,15
0.0380129400000000,0.011580103038921733,7285.479,0
