expr_str,reward,MSE,complexity
-0.114*x0 - 4.0*x1 + 0.354*x2 + 0.06,0.9094299523128763,0.007848899,6
-2.191928*x1 + 0.369779*x2 - 0.207437*sign(x1) + 0.033899,0.881457381473839,0.0006764013,10
-0.129*x0 - 2.153*x1 + 0.368*x2 - 0.208*sign(x1) + 0.053,0.865277566670149,0.0005950517,12
(-7.73*x1 + 1.307*x2 - 0.733*sign(x1) - 5.945)*exp(-1.276*cos(0.655*x0)) + 1.707,0.7906730383587173,0.0005807862,21
-0.0249280180000000,0.7074226758116557,0.17105012,0
