EMPS,22.30113124847412,(1.7954967032126115),_a0_
EMPS,25.812437295913696,(1.7954967032126115),_a2_
EMPS,19.364885568618774,(1.7954967032126115),_a0_
EMPS,90.71315145492554,(((((x * x) * (exp(((-2.3544761742752103) * x)) + ((-0.0038753552720049056) * ((-5.199810500201883) + x)))) / (-0.0038753552720049056)) * ((2.3327356524910945) * ((2.3327356524910945) + (-2.3544761742752103)))) + (0.6330515006366219)),(((((x * x) * (exp((_a3_ * x)) + (_a1_ * (_a0_ + x)))) / _a1_) * (_a2_ * (_a2_ + _a3_))) + _a4_)
EMPS,90.56910037994385,(((((7.789548854566574) + (x * (-0.5987838230464301))) + (-5.401263127528962)) * x) + (sin(((-5.401263127528962) + ((1.8133905804246928) * x))) * (sin((6.232055233380522)) * ((7.789548854566574) / (-0.5987838230464301))))),((((_a1_ + (x * _a4_)) + _a3_) * x) + (sin((_a3_ + (_a0_ * x))) * (sin(_a2_) * (_a1_ / _a4_))))
EMPS,90.15704417228699,(((((-0.14469869370520305) * x) + (5.189176886995583)) + (-3.9400580317886704)) + sin((((-3.9400580317886704) + x) * ((x + (-0.27300284192767027)) * (-0.6743469708762806))))),((((_a1_ * x) + _a0_) + _a4_) + sin(((_a4_ + x) * ((x + _a2_) * _a3_))))
